age,sex,geo,TIME_PERIOD,OBS_VALUE
Y25-29,F,DE,2011,17130
Y25-29,F,DE,2012,19442
Y25-29,M,DE,2008,28025
Y25-29,M,DE,2009,15926
Y25-29,M,DE,2010,15937
Y25-29,M,DE,2011,19479
Y25-29,M,DE,2012,23780
Y25-29,F,DE,2020,25702
Y25-29,F,DE,2021,42975
Y25-29,M,DE,2020,29168
Y25-29,M,DE,2021,48346
Y25-29,F,DE,2013,22095
Y25-29,F,DE,2014,28696
Y25-29,F,DE,2015,52726
Y25-29,F,DE,2016,38038
Y25-29,F,DE,2017,35262
Y25-29,F,DE,2018,35198
Y25-29,F,DE,2019,36255
Y25-29,M,DE,2013,29702
Y25-29,M,DE,2014,43220
Y25-29,M,DE,2015,109644
Y25-29,M,DE,2016,48259
Y25-29,M,DE,2017,39152
Y25-29,M,DE,2018,38973
Y25-29,M,DE,2019,39973
Y25-29,F,DE,2008,47002
Y25-29,F,DE,2009,28101
Y25-29,F,DE,2010,30726
Y25-29,F,DE,2011,35496
Y25-29,F,DE,2012,42090
Y25-29,F,DE,2013,47611
Y25-29,F,DE,2014,57862
Y25-29,F,DE,2015,86297
Y25-29,F,DE,2016,67857
Y25-29,F,DE,2017,63743
Y25-29,F,DE,2018,61952
Y25-29,F,DE,2019,61348
Y25-29,F,DE,2020,49443
Y25-29,F,DE,2021,64150
Y25-29,M,DE,2008,69632
Y25-29,M,DE,2009,31019
Y25-29,M,DE,2010,36614
Y25-29,M,DE,2011,46023
Y25-29,M,DE,2012,56327
Y25-29,M,DE,2013,67034
Y25-29,M,DE,2014,85905
Y25-29,M,DE,2015,159800
Y25-29,M,DE,2016,91678
Y25-29,M,DE,2017,81564
Y25-29,M,DE,2018,80003
Y25-29,M,DE,2019,79113
Y25-29,M,DE,2020,64159
Y25-29,M,DE,2021,81644
Y25-29,F,DE,2008,576
Y25-29,F,DE,2009,146
Y25-29,F,DE,2010,2115
Y25-29,F,DE,2011,989
Y25-29,F,DE,2012,192
Y25-29,F,DE,2013,403
Y25-29,F,DE,2014,201
Y25-29,F,DE,2015,2145
Y25-29,F,DE,2016,1169
Y25-29,F,DE,2017,293
Y25-29,F,DE,2018,324
Y25-29,F,DE,2019,960
Y25-29,F,DE,2020,2192
Y25-29,F,DE,2021,300
Y25-29,M,DE,2008,1604
Y25-29,M,DE,2009,94
Y25-29,M,DE,2010,2404
Y25-29,M,DE,2011,1184
Y25-29,M,DE,2012,238
Y25-29,M,DE,2013,512
Y25-29,M,DE,2014,427
Y25-29,M,DE,2015,4868
Y25-29,M,DE,2016,1698
Y25-29,M,DE,2017,381
Y25-29,M,DE,2018,405
Y25-29,M,DE,2019,1192
Y25-29,M,DE,2020,2724
Y25-29,M,DE,2021,426
Y30-34,F,DE,2008,1215
Y30-34,F,DE,2009,862
Y30-34,F,DE,2010,993
Y30-34,M,DE,2008,3046
Y30-34,M,DE,2009,1260
Y30-34,M,DE,2010,1235
Y30-34,F,DE,2011,1110
Y30-34,F,DE,2012,1119
Y30-34,M,DE,2011,1476
Y30-34,M,DE,2012,1786
Y30-34,F,DE,2008,249
Y30-34,F,DE,2009,146
Y30-34,F,DE,2010,145
Y30-34,F,DE,2011,153
Y30-34,F,DE,2012,143
Y30-34,F,DE,2013,167
Y30-34,F,DE,2014,146
Y30-34,F,DE,2015,156
Y30-34,F,DE,2016,157
Y30-34,F,DE,2017,171
Y30-34,F,DE,2018,191
Y30-34,F,DE,2019,182
Y30-34,F,DE,2020,180
Y30-34,F,DE,2021,204
Y30-34,M,DE,2008,297
Y30-34,M,DE,2009,150
Y30-34,M,DE,2010,171
Y30-34,M,DE,2011,167
Y30-34,M,DE,2012,157
Y30-34,M,DE,2013,191
Y30-34,M,DE,2014,160
Y30-34,M,DE,2015,203
Y30-34,M,DE,2016,191
Y30-34,M,DE,2017,180
Y30-34,M,DE,2018,193
Y30-34,M,DE,2019,202
Y30-34,M,DE,2020,191
Y30-34,M,DE,2021,190
Y30-34,F,DE,2011,6645
Y30-34,F,DE,2012,7863
Y30-34,M,DE,2011,8274
Y30-34,M,DE,2012,9871
Y30-34,F,DE,2011,2900
Y30-34,F,DE,2012,4027
Y30-34,M,DE,2011,4643
Y30-34,M,DE,2012,6082
Y30-34,F,DE,2011,11397
Y30-34,F,DE,2012,13817
Y30-34,M,DE,2011,18572
Y30-34,M,DE,2012,22280
Y30-34,F,DE,2011,7652
Y30-34,F,DE,2012,9981
Y30-34,M,DE,2011,14941
Y30-34,M,DE,2012,18491
Y30-34,F,DE,2008,17593
Y30-34,F,DE,2009,9674
Y30-34,F,DE,2010,10859
Y30-34,F,DE,2011,14661
Y30-34,F,DE,2012,17865
Y30-34,M,DE,2008,36832
Y30-34,M,DE,2009,14054
Y30-34,M,DE,2010,16938
Y30-34,M,DE,2011,24174
Y30-34,M,DE,2012,29533
Y30-34,F,DE,2008,13457
Y30-34,F,DE,2009,6834
Y30-34,F,DE,2010,7513
Y30-34,F,DE,2011,10916
Y30-34,F,DE,2012,14029
Y30-34,M,DE,2008,30558
Y30-34,M,DE,2009,11048
Y30-34,M,DE,2010,13465
Y30-34,M,DE,2011,20543
Y30-34,M,DE,2012,25744
Y30-34,F,DE,2020,12059
Y30-34,F,DE,2021,11066
Y30-34,M,DE,2020,20791
Y30-34,M,DE,2021,19683
Y30-34,F,DE,2013,15893
Y30-34,F,DE,2014,18257
Y30-34,F,DE,2015,19783
Y30-34,F,DE,2016,17197
Y30-34,F,DE,2017,16492
Y30-34,F,DE,2018,15458
Y30-34,F,DE,2019,13979
Y30-34,M,DE,2013,28809
Y30-34,M,DE,2014,32686
Y30-34,M,DE,2015,34165
Y30-34,M,DE,2016,29517
Y30-34,M,DE,2017,29103
Y30-34,M,DE,2018,27427
Y30-34,M,DE,2019,24773
Y30-34,F,DE,2016,2557
Y30-34,M,DE,2016,3914
Y30-34,F,DE,2008,11854
Y30-34,F,DE,2009,9041
Y30-34,F,DE,2010,8994
Y30-34,F,DE,2011,10901
Y30-34,F,DE,2012,12930
Y30-34,M,DE,2008,15571
Y30-34,M,DE,2009,9046
Y30-34,M,DE,2010,9340
Y30-34,M,DE,2011,11968
Y30-34,M,DE,2012,14791
Y30-34,F,DE,2008,26775
Y30-34,F,DE,2009,16883
Y30-34,F,DE,2010,17645
Y30-34,F,DE,2011,23080
Y30-34,F,DE,2012,28221
Y30-34,F,DE,2013,32463
Y30-34,F,DE,2014,40150
Y30-34,F,DE,2015,60488
Y30-34,F,DE,2016,46378
Y30-34,F,DE,2017,43806
Y30-34,F,DE,2018,42772
Y30-34,F,DE,2019,41817
Y30-34,F,DE,2020,32179
Y30-34,F,DE,2021,41433
Y30-34,M,DE,2008,49472
Y30-34,M,DE,2009,21504
Y30-34,M,DE,2010,24211
Y30-34,M,DE,2011,34154
Y30-34,M,DE,2012,42478
Y30-34,M,DE,2013,49216
Y30-34,M,DE,2014,63252
Y30-34,M,DE,2015,105896
Y30-34,M,DE,2016,64200
Y30-34,M,DE,2017,58736
Y30-34,M,DE,2018,58041
Y30-34,M,DE,2019,57404
Y30-34,M,DE,2020,44821
Y30-34,M,DE,2021,55549
Y30-34,F,DE,2008,5646
Y30-34,F,DE,2009,4062
Y30-34,F,DE,2010,3919
Y30-34,F,DE,2011,4724
Y30-34,F,DE,2012,5503
Y30-34,M,DE,2008,6199
Y30-34,M,DE,2009,3513
Y30-34,M,DE,2010,3705
Y30-34,M,DE,2011,4589
Y30-34,M,DE,2012,5636
Y30-34,F,DE,2008,731
Y30-34,F,DE,2009,913
Y30-34,F,DE,2010,871
Y30-34,F,DE,2011,986
Y30-34,F,DE,2012,1072
Y30-34,M,DE,2008,1762
Y30-34,M,DE,2009,1117
Y30-34,M,DE,2010,1160
Y30-34,M,DE,2011,1205
Y30-34,M,DE,2012,1405
Y30-34,F,DE,2008,5477
Y30-34,F,DE,2009,4066
Y30-34,F,DE,2010,4204
Y30-34,F,DE,2011,5191
Y30-34,F,DE,2012,6355
Y30-34,M,DE,2008,7610
Y30-34,M,DE,2009,4416
Y30-34,M,DE,2010,4475
Y30-34,M,DE,2011,6174
Y30-34,M,DE,2012,7750
Y30-34,F,DE,2008,4136
Y30-34,F,DE,2009,2840
Y30-34,F,DE,2010,3346
Y30-34,F,DE,2011,3745
Y30-34,F,DE,2012,3836
Y30-34,F,DE,2013,3727
Y30-34,F,DE,2014,3898
Y30-34,F,DE,2015,3696
Y30-34,F,DE,2016,4230
Y30-34,F,DE,2017,4810
Y30-34,F,DE,2018,5783
Y30-34,F,DE,2019,5882
Y30-34,F,DE,2020,5691
Y30-34,F,DE,2021,5402
Y30-34,M,DE,2008,6274
Y30-34,M,DE,2009,3006
Y30-34,M,DE,2010,3473
Y30-34,M,DE,2011,3631
Y30-34,M,DE,2012,3789
Y30-34,M,DE,2013,3640
Y30-34,M,DE,2014,3697
Y30-34,M,DE,2015,3639
Y30-34,M,DE,2016,5642
Y30-34,M,DE,2017,7712
Y30-34,M,DE,2018,10126
Y30-34,M,DE,2019,11003
Y30-34,M,DE,2020,10509
Y30-34,M,DE,2021,10645
Y30-34,F,DE,2008,13318
Y30-34,F,DE,2009,10049
Y30-34,F,DE,2010,10132
Y30-34,F,DE,2011,12164
Y30-34,F,DE,2012,14192
Y30-34,M,DE,2008,18914
Y30-34,M,DE,2009,10456
Y30-34,M,DE,2010,10746
Y30-34,M,DE,2011,13611
Y30-34,M,DE,2012,16734
Y30-34,F,DE,2020,20120
Y30-34,F,DE,2021,30367
Y30-34,M,DE,2020,24030
Y30-34,M,DE,2021,35866
Y30-34,F,DE,2013,16570
Y30-34,F,DE,2014,21893
Y30-34,F,DE,2015,40705
Y30-34,F,DE,2016,29181
Y30-34,F,DE,2017,27314
Y30-34,F,DE,2018,27314
Y30-34,F,DE,2019,27838
Y30-34,M,DE,2013,20407
Y30-34,M,DE,2014,30566
Y30-34,M,DE,2015,71731
Y30-34,M,DE,2016,34683
Y30-34,M,DE,2017,29633
Y30-34,M,DE,2018,30614
Y30-34,M,DE,2019,32631
Y30-34,F,DE,2008,31392
Y30-34,F,DE,2009,19849
Y30-34,F,DE,2010,22372
Y30-34,F,DE,2011,27524
Y30-34,F,DE,2012,32202
Y30-34,F,DE,2013,36457
Y30-34,F,DE,2014,44243
Y30-34,F,DE,2015,65811
Y30-34,F,DE,2016,51615
Y30-34,F,DE,2017,48860
Y30-34,F,DE,2018,48804
Y30-34,F,DE,2019,48384
Y30-34,F,DE,2020,39598
Y30-34,F,DE,2021,47074
Y30-34,M,DE,2008,56811
Y30-34,M,DE,2009,24612
Y30-34,M,DE,2010,29465
Y30-34,M,DE,2011,38675
Y30-34,M,DE,2012,46481
Y30-34,M,DE,2013,53228
Y30-34,M,DE,2014,67257
Y30-34,M,DE,2015,112586
Y30-34,M,DE,2016,71011
Y30-34,M,DE,2017,66672
Y30-34,M,DE,2018,68454
Y30-34,M,DE,2019,69363
Y30-34,M,DE,2020,57516
Y30-34,M,DE,2021,66498
Y30-34,F,DE,2008,481
Y30-34,F,DE,2009,126
Y30-34,F,DE,2010,1381
Y30-34,F,DE,2011,699
Y30-34,F,DE,2012,145
Y30-34,F,DE,2013,267
Y30-34,F,DE,2014,195
Y30-34,F,DE,2015,1627
Y30-34,F,DE,2016,1007
Y30-34,F,DE,2017,244
Y30-34,F,DE,2018,249
Y30-34,F,DE,2019,685
Y30-34,F,DE,2020,1728
Y30-34,F,DE,2021,239
Y30-34,M,DE,2008,1065
Y30-34,M,DE,2009,102
Y30-34,M,DE,2010,1781
Y30-34,M,DE,2011,890
Y30-34,M,DE,2012,214
Y30-34,M,DE,2013,372
Y30-34,M,DE,2014,308
Y30-34,M,DE,2015,3051
Y30-34,M,DE,2016,1169
Y30-34,M,DE,2017,224
Y30-34,M,DE,2018,287
Y30-34,M,DE,2019,956
Y30-34,M,DE,2020,2186
Y30-34,M,DE,2021,304
Y35-39,F,DE,2008,1096
Y35-39,F,DE,2009,660
Y35-39,F,DE,2010,599
Y35-39,M,DE,2008,2720
Y35-39,M,DE,2009,819
Y35-39,M,DE,2010,787
Y35-39,F,DE,2011,737
Y35-39,F,DE,2012,824
Y35-39,M,DE,2011,1030
Y35-39,M,DE,2012,1159
Y35-39,F,DE,2008,187
Y35-39,F,DE,2009,118
Y35-39,F,DE,2010,90
Y35-39,F,DE,2011,106
Y35-39,F,DE,2012,106
Y35-39,F,DE,2013,83
Y35-39,F,DE,2014,109
Y35-39,F,DE,2015,104
Y35-39,F,DE,2016,113
Y35-39,F,DE,2017,121
Y35-39,F,DE,2018,106
Y35-39,F,DE,2019,114
Y35-39,F,DE,2020,104
Y35-39,F,DE,2021,86
Y35-39,M,DE,2008,254
Y35-39,M,DE,2009,140
Y35-39,M,DE,2010,118
Y35-39,M,DE,2011,112
Y35-39,M,DE,2012,129
Y35-39,M,DE,2013,134
Y35-39,M,DE,2014,122
Y35-39,M,DE,2015,141
Y35-39,M,DE,2016,145
Y35-39,M,DE,2017,149
Y35-39,M,DE,2018,132
Y35-39,M,DE,2019,168
Y35-39,M,DE,2020,133
Y35-39,M,DE,2021,109
Y35-39,F,DE,2011,4680
Y35-39,F,DE,2012,5730
Y35-39,M,DE,2011,7178
Y35-39,M,DE,2012,8488
Y35-39,F,DE,2011,2141
Y35-39,F,DE,2012,3012
Y35-39,M,DE,2011,3771
Y35-39,M,DE,2012,5089
Y35-39,F,DE,2011,8461
Y35-39,F,DE,2012,10481
Y35-39,M,DE,2011,16263
Y35-39,M,DE,2012,19709
Y35-39,F,DE,2011,5922
Y35-39,F,DE,2012,7763
Y35-39,M,DE,2011,12856
Y35-39,M,DE,2012,16310
Y35-39,F,DE,2008,13961
Y35-39,F,DE,2009,7046
Y35-39,F,DE,2010,7973
Y35-39,F,DE,2011,10943
Y35-39,F,DE,2012,13899
Y35-39,M,DE,2008,31166
Y35-39,M,DE,2009,12132
Y35-39,M,DE,2010,14235
Y35-39,M,DE,2011,21030
Y35-39,M,DE,2012,26287
Y35-39,F,DE,2008,10640
Y35-39,F,DE,2009,4782
Y35-39,F,DE,2010,5484
Y35-39,F,DE,2011,8404
Y35-39,F,DE,2012,11181
Y35-39,M,DE,2008,25347
Y35-39,M,DE,2009,8959
Y35-39,M,DE,2010,10961
Y35-39,M,DE,2011,17623
Y35-39,M,DE,2012,22888
Y35-39,F,DE,2020,9257
Y35-39,F,DE,2021,8213
Y35-39,M,DE,2020,17026
Y35-39,M,DE,2021,16075
Y35-39,F,DE,2013,12937
Y35-39,F,DE,2014,15183
Y35-39,F,DE,2015,16315
Y35-39,F,DE,2016,13794
Y35-39,F,DE,2017,12809
Y35-39,F,DE,2018,11957
Y35-39,F,DE,2019,10880
Y35-39,M,DE,2013,25483
Y35-39,M,DE,2014,28401
Y35-39,M,DE,2015,29447
Y35-39,M,DE,2016,25054
Y35-39,M,DE,2017,24372
Y35-39,M,DE,2018,22618
Y35-39,M,DE,2019,20423
Y35-39,F,DE,2016,1853
Y35-39,M,DE,2016,2952
Y35-39,F,DE,2008,7404
Y35-39,F,DE,2009,5498
Y35-39,F,DE,2010,5309
Y35-39,F,DE,2011,6578
Y35-39,F,DE,2012,7967
Y35-39,M,DE,2008,10826
Y35-39,M,DE,2009,5852
Y35-39,M,DE,2010,5735
Y35-39,M,DE,2011,7317
Y35-39,M,DE,2012,9361
Y35-39,F,DE,2008,19327
Y35-39,F,DE,2009,11058
Y35-39,F,DE,2010,11482
Y35-39,F,DE,2011,15825
Y35-39,F,DE,2012,20078
Y35-39,F,DE,2013,23384
Y35-39,F,DE,2014,29284
Y35-39,F,DE,2015,44045
Y35-39,F,DE,2016,33096
Y35-39,F,DE,2017,31339
Y35-39,F,DE,2018,30530
Y35-39,F,DE,2019,29820
Y35-39,F,DE,2020,22899
Y35-39,F,DE,2021,28022
Y35-39,M,DE,2008,39147
Y35-39,M,DE,2009,15770
Y35-39,M,DE,2010,17601
Y35-39,M,DE,2011,26082
Y35-39,M,DE,2012,33537
Y35-39,M,DE,2013,38826
Y35-39,M,DE,2014,48172
Y35-39,M,DE,2015,76286
Y35-39,M,DE,2016,48329
Y35-39,M,DE,2017,45312
Y35-39,M,DE,2018,43909
Y35-39,M,DE,2019,43704
Y35-39,M,DE,2020,34429
Y35-39,M,DE,2021,41348
Y35-39,F,DE,2008,3622
Y35-39,F,DE,2009,2643
Y35-39,F,DE,2010,2531
Y35-39,F,DE,2011,3105
Y35-39,F,DE,2012,3736
Y35-39,M,DE,2008,4596
Y35-39,M,DE,2009,2587
Y35-39,M,DE,2010,2531
Y35-39,M,DE,2011,3273
Y35-39,M,DE,2012,4027
Y35-39,F,DE,2008,501
Y35-39,F,DE,2009,586
Y35-39,F,DE,2010,544
Y35-39,F,DE,2011,564
Y35-39,F,DE,2012,663
Y35-39,M,DE,2008,1178
Y35-39,M,DE,2009,788
Y35-39,M,DE,2010,750
Y35-39,M,DE,2011,776
Y35-39,M,DE,2012,982
Y35-39,F,DE,2008,3281
Y35-39,F,DE,2009,2269
Y35-39,F,DE,2010,2234
Y35-39,F,DE,2011,2909
Y35-39,F,DE,2012,3568
Y35-39,M,DE,2008,5052
Y35-39,M,DE,2009,2477
Y35-39,M,DE,2010,2454
Y35-39,M,DE,2011,3268
Y35-39,M,DE,2012,4352
Y35-39,F,DE,2008,3321
Y35-39,F,DE,2009,2264
Y35-39,F,DE,2010,2489
Y35-39,F,DE,2011,2539
Y35-39,F,DE,2012,2718
Y35-39,F,DE,2013,2833
Y35-39,F,DE,2014,2974
Y35-39,F,DE,2015,2885
Y35-39,F,DE,2016,3436
Y35-39,F,DE,2017,3898
Y35-39,F,DE,2018,4404
Y35-39,F,DE,2019,4521
Y35-39,F,DE,2020,4472
Y35-39,F,DE,2021,4317
Y35-39,M,DE,2008,5819
Y35-39,M,DE,2009,3173
Y35-39,M,DE,2010,3274
Y35-39,M,DE,2011,3407
Y35-39,M,DE,2012,3399
Y35-39,M,DE,2013,3302
Y35-39,M,DE,2014,3558
Y35-39,M,DE,2015,3449
Y35-39,M,DE,2016,5234
Y35-39,M,DE,2017,6563
Y35-39,M,DE,2018,8903
Y35-39,M,DE,2019,9584
Y35-39,M,DE,2020,8981
Y35-39,M,DE,2021,9170
Y35-39,F,DE,2008,8687
Y35-39,F,DE,2009,6276
Y35-39,F,DE,2010,5998
Y35-39,F,DE,2011,7421
Y35-39,F,DE,2012,8897
Y35-39,M,DE,2008,13800
Y35-39,M,DE,2009,6811
Y35-39,M,DE,2010,6640
Y35-39,M,DE,2011,8459
Y35-39,M,DE,2012,10649
Y35-39,F,DE,2020,13642
Y35-39,F,DE,2021,19809
Y35-39,M,DE,2020,17403
Y35-39,M,DE,2021,25273
Y35-39,F,DE,2013,10447
Y35-39,F,DE,2014,14101
Y35-39,F,DE,2015,27730
Y35-39,F,DE,2016,19302
Y35-39,F,DE,2017,18530
Y35-39,F,DE,2018,18573
Y35-39,F,DE,2019,18940
Y35-39,M,DE,2013,13343
Y35-39,M,DE,2014,19771
Y35-39,M,DE,2015,46839
Y35-39,M,DE,2016,23275
Y35-39,M,DE,2017,20940
Y35-39,M,DE,2018,21291
Y35-39,M,DE,2019,23281
Y35-39,F,DE,2008,23017
Y35-39,F,DE,2009,13420
Y35-39,F,DE,2010,14913
Y35-39,F,DE,2011,18840
Y35-39,F,DE,2012,22882
Y35-39,F,DE,2013,26397
Y35-39,F,DE,2014,32403
Y35-39,F,DE,2015,47970
Y35-39,F,DE,2016,37162
Y35-39,F,DE,2017,35387
Y35-39,F,DE,2018,35131
Y35-39,F,DE,2019,34878
Y35-39,F,DE,2020,28519
Y35-39,F,DE,2021,32482
Y35-39,M,DE,2008,45835
Y35-39,M,DE,2009,19033
Y35-39,M,DE,2010,22086
Y35-39,M,DE,2011,30166
Y35-39,M,DE,2012,37068
Y35-39,M,DE,2013,42457
Y35-39,M,DE,2014,51946
Y35-39,M,DE,2015,81699
Y35-39,M,DE,2016,54337
Y35-39,M,DE,2017,52050
Y35-39,M,DE,2018,53016
Y35-39,M,DE,2019,53984
Y35-39,M,DE,2020,44941
Y35-39,M,DE,2021,50774
Y35-39,F,DE,2008,369
Y35-39,F,DE,2009,98
Y35-39,F,DE,2010,942
Y35-39,F,DE,2011,476
Y35-39,F,DE,2012,86
Y35-39,F,DE,2013,180
Y35-39,F,DE,2014,145
Y35-39,F,DE,2015,1040
Y35-39,F,DE,2016,630
Y35-39,F,DE,2017,150
Y35-39,F,DE,2018,197
Y35-39,F,DE,2019,537
Y35-39,F,DE,2020,1148
Y35-39,F,DE,2021,143
Y35-39,M,DE,2008,869
Y35-39,M,DE,2009,90
Y35-39,M,DE,2010,1211
Y35-39,M,DE,2011,677
Y35-39,M,DE,2012,132
Y35-39,M,DE,2013,329
Y35-39,M,DE,2014,216
Y35-39,M,DE,2015,1964
Y35-39,M,DE,2016,774
Y35-39,M,DE,2017,175
Y35-39,M,DE,2018,204
Y35-39,M,DE,2019,696
Y35-39,M,DE,2020,1531
Y35-39,M,DE,2021,256
Y40-44,F,DE,2008,728
Y40-44,F,DE,2009,383
Y40-44,F,DE,2010,399
Y40-44,M,DE,2008,2561
Y40-44,M,DE,2009,613
Y40-44,M,DE,2010,595
Y40-44,F,DE,2011,469
Y40-44,F,DE,2012,540
Y40-44,M,DE,2011,734
Y40-44,M,DE,2012,937
Y40-44,F,DE,2008,125
Y40-44,F,DE,2009,81
Y40-44,F,DE,2010,69
Y40-44,F,DE,2011,81
Y40-44,F,DE,2012,80
Y40-44,F,DE,2013,67
Y40-44,F,DE,2014,68
Y40-44,F,DE,2015,90
Y40-44,F,DE,2016,86
Y40-44,F,DE,2017,81
Y40-44,F,DE,2018,87
Y40-44,F,DE,2019,94
Y40-44,F,DE,2020,83
Y40-44,F,DE,2021,59
Y40-44,M,DE,2008,176
Y40-44,M,DE,2009,120
Y40-44,M,DE,2010,95
Y40-44,M,DE,2011,110
Y40-44,M,DE,2012,90
Y40-44,M,DE,2013,117
Y40-44,M,DE,2014,115
Y40-44,M,DE,2015,112
Y40-44,M,DE,2016,105
Y40-44,M,DE,2017,140
Y40-44,M,DE,2018,108
Y40-44,M,DE,2019,99
Y40-44,M,DE,2020,102
Y40-44,M,DE,2021,66
Y40-44,F,DE,2011,4223
Y40-44,F,DE,2012,4817
Y40-44,M,DE,2011,6839
Y40-44,M,DE,2012,7823
Y40-44,F,DE,2011,1716
Y40-44,F,DE,2012,2413
Y40-44,M,DE,2011,3264
Y40-44,M,DE,2012,4335
Y40-44,F,DE,2011,7374
Y40-44,F,DE,2012,8759
Y40-44,M,DE,2011,13774
Y40-44,M,DE,2012,16380
Y40-44,F,DE,2011,4867
Y40-44,F,DE,2012,6355
Y40-44,M,DE,2011,10199
Y40-44,M,DE,2012,12892
Y40-44,F,DE,2008,12321
Y40-44,F,DE,2009,6164
Y40-44,F,DE,2010,6653
Y40-44,F,DE,2011,9508
Y40-44,F,DE,2012,11655
Y40-44,M,DE,2008,26788
Y40-44,M,DE,2009,10756
Y40-44,M,DE,2010,12569
Y40-44,M,DE,2011,17741
Y40-44,M,DE,2012,21571
Y40-44,F,DE,2008,9173
Y40-44,F,DE,2009,3917
Y40-44,F,DE,2010,4322
Y40-44,F,DE,2011,7001
Y40-44,F,DE,2012,9251
Y40-44,M,DE,2008,21725
Y40-44,M,DE,2009,7375
Y40-44,M,DE,2010,8987
Y40-44,M,DE,2011,14166
Y40-44,M,DE,2012,18083
Y40-44,F,DE,2020,8457
Y40-44,F,DE,2021,8055
Y40-44,M,DE,2020,15547
Y40-44,M,DE,2021,14309
Y40-44,F,DE,2013,10590
Y40-44,F,DE,2014,12592
Y40-44,F,DE,2015,14002
Y40-44,F,DE,2016,12133
Y40-44,F,DE,2017,11704
Y40-44,F,DE,2018,11072
Y40-44,F,DE,2019,10393
Y40-44,M,DE,2013,20317
Y40-44,M,DE,2014,23535
Y40-44,M,DE,2015,24263
Y40-44,M,DE,2016,21687
Y40-44,M,DE,2017,21526
Y40-44,M,DE,2018,20533
Y40-44,M,DE,2019,18803
Y40-44,F,DE,2016,1361
Y40-44,M,DE,2016,2297
Y40-44,F,DE,2008,4411
Y40-44,F,DE,2009,3257
Y40-44,F,DE,2010,3281
Y40-44,F,DE,2011,4203
Y40-44,F,DE,2012,5077
Y40-44,M,DE,2008,7421
Y40-44,M,DE,2009,3599
Y40-44,M,DE,2010,3861
Y40-44,M,DE,2011,4787
Y40-44,M,DE,2012,6373
Y40-44,F,DE,2008,14437
Y40-44,F,DE,2009,7638
Y40-44,F,DE,2010,8071
Y40-44,F,DE,2011,11754
Y40-44,F,DE,2012,14948
Y40-44,F,DE,2013,17163
Y40-44,F,DE,2014,22145
Y40-44,F,DE,2015,31900
Y40-44,F,DE,2016,24692
Y40-44,F,DE,2017,23763
Y40-44,F,DE,2018,23156
Y40-44,F,DE,2019,22648
Y40-44,F,DE,2020,17551
Y40-44,F,DE,2021,20288
